MatrixID,SpeciesAccepted,Authors,YearPublication
238665,Himatanthus drasticus,Baldauf; Correa; Ferreira; Santos,2015
238666,Himatanthus drasticus,Baldauf; Correa; Ferreira; Santos,2015
238667,Himatanthus drasticus,Baldauf; Correa; Ferreira; Santos,2015
238668,Himatanthus drasticus,Baldauf; Correa; Ferreira; Santos,2015
238669,Himatanthus drasticus,Baldauf; Correa; Ferreira; Santos,2015
238670,Himatanthus drasticus,Baldauf; Correa; Ferreira; Santos,2015
238671,Himatanthus drasticus,Baldauf; Correa; Ferreira; Santos,2015
238673,Hylocomium splendens,Okland,1997
238674,Hylocomium splendens,Okland,1997
238675,Hylocomium splendens,Okland,1997
238676,Hylocomium splendens,Okland,1997
238677,Hylocomium splendens,Okland,1997
238678,Hylocomium splendens,Okland,1997
238679,Hylocomium splendens,Okland,1997
238680,Hylocomium splendens,Okland,1997
238681,Hylocomium splendens,Okland,1997
238682,Hylocomium splendens,Okland,1997
238683,Hylocomium splendens,Okland,1997
238684,Hylocomium splendens,Okland,1997
238686,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238687,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238688,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238689,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238691,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238692,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238693,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238694,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238696,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238697,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238698,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238699,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238701,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238702,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238703,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238704,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238706,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238707,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238708,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238709,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238711,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238712,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238713,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238714,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238716,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238717,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238718,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238719,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238721,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238722,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238723,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238724,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238726,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238727,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238728,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238729,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238731,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238732,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238733,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238734,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238736,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238737,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238738,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238739,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238741,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238742,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238743,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238744,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238746,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238747,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238748,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238749,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238751,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238752,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238753,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238754,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238756,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238757,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238758,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238759,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238761,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238762,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238763,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238764,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238766,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238767,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238768,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238769,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238771,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238772,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238773,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238774,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238776,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238777,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238778,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238779,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238781,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238782,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238783,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238784,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238786,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238787,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238788,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238789,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238791,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238792,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238793,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238794,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238796,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238797,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238798,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238799,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238801,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238802,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238803,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238804,Jacobaea vulgaris,Dauer; McEvoy; Van Sickle,2012
238805,Knautia arvensis,Johansen; Wehn; Hovstad,2016
238814,Lactuca serriola,Prevéy; Germino; Huntly,2010
238815,Lactuca serriola,Prevéy; Germino; Huntly,2010
238816,Lactuca serriola,Prevéy; Germino; Huntly,2010
238817,Lactuca serriola,Prevéy; Germino; Huntly,2010
238818,Lactuca serriola,Prevéy; Germino; Huntly,2010
238819,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238820,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238821,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238822,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238823,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238824,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238825,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238826,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238827,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238828,Lantana camara,Osunkoya; Perrett; Fernando; Clark; Raghu,2013
238829,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238830,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238831,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238832,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238833,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238834,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238835,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238836,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238837,Lantana camara,Raghu; Osunkoya; Perrett; Pichancourt,2014
238838,Lepanthes rubripetala,Schödelbauerová; Tremblay; Kindlmann,2010
238846,Linnaea borealis,Eriksson,1992
238847,Linnaea borealis,Eriksson,1992
238848,Linnaea borealis,Eriksson,1992
238849,Linnaea borealis,Eriksson,1992
238850,Linnaea borealis,Eriksson,1992
238851,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238852,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238853,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238854,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238855,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238856,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238857,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238858,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238859,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238860,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238861,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238862,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238863,Miconia prasina,Pascarella; Alde; Zimmerman,2007
238864,Mimulus guttatus,Peterson; Kay; Angert,2016
238865,Mimulus guttatus,Peterson; Kay; Angert,2016
238866,Mimulus guttatus,Peterson; Kay; Angert,2016
238867,Mimulus guttatus,Peterson; Kay; Angert,2016
238868,Mimulus guttatus,Peterson; Kay; Angert,2016
238869,Mimulus guttatus,Peterson; Kay; Angert,2016
238870,Mimulus guttatus,Peterson; Kay; Angert,2016
238871,Mimulus guttatus,Peterson; Kay; Angert,2016
238872,Mimulus guttatus,Peterson; Kay; Angert,2016
238873,Mimulus guttatus,Peterson; Kay; Angert,2016
238874,Mimulus guttatus,Peterson; Kay; Angert,2016
238875,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238876,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238877,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238878,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238879,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238880,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238881,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238882,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238883,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238884,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238885,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238886,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238887,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238888,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238889,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238890,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238891,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238892,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238893,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238894,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238895,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238896,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238897,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238898,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238899,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238900,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238901,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238902,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238903,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238904,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238905,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238906,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238907,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238908,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238909,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238910,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238911,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238912,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238913,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238914,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238915,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238916,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238917,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238918,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238919,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238920,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238921,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238922,Paeonia officinalis,Andrieu; Besnard; Fréville; Vaudey; Gauthier; Thompson; Debussche,2017
238925,Panax quinquefolius,Nantel; Gagnon; Nault,1996
238926,Panax quinquefolius,Nantel; Gagnon; Nault,1996
238927,Panax quinquefolius,Nantel; Gagnon; Nault,1996
238928,Panax quinquefolius,Chandler; McGraw,2017
238929,Panax quinquefolius,Chandler; McGraw,2017
238930,Panax quinquefolius,Chandler; McGraw,2017
238931,Panax quinquefolius,Chandler; McGraw,2017
238932,Panax quinquefolius,Chandler; McGraw,2017
238933,Panax quinquefolius,Chandler; McGraw,2017
238934,Panax quinquefolius,Chandler; McGraw,2017
238935,Panax quinquefolius,Chandler; McGraw,2017
238936,Panax quinquefolius,Chandler; McGraw,2017
238937,Panax quinquefolius,Chandler; McGraw,2017
238938,Panax quinquefolius,Chandler; McGraw,2017
238939,Panax quinquefolius,Chandler; McGraw,2017
238940,Panax quinquefolius,Chandler; McGraw,2017
238941,Panax quinquefolius,Chandler; McGraw,2017
238942,Panax quinquefolius,Chandler; McGraw,2017
238943,Panax quinquefolius,Chandler; McGraw,2017
238944,Panax quinquefolius,Chandler; McGraw,2017
238945,Panax quinquefolius,Chandler; McGraw,2017
238946,Panax quinquefolius,Chandler; McGraw,2017
238947,Panax quinquefolius,Chandler; McGraw,2017
238948,Panax quinquefolius,Chandler; McGraw,2017
238949,Panax quinquefolius,Chandler; McGraw,2017
238950,Panax quinquefolius,Chandler; McGraw,2017
238951,Panax quinquefolius,Chandler; McGraw,2017
238952,Panax quinquefolius,Chandler; McGraw,2017
238953,Panax quinquefolius,Chandler; McGraw,2017
238954,Panax quinquefolius,Chandler; McGraw,2017
238955,Psoralea esculenta,Castle,2006
238956,Psoralea esculenta,Castle,2006
238957,Psoralea esculenta,Castle,2006
238958,Psoralea esculenta,Castle,2006
238959,Psoralea esculenta,Castle,2006
238960,Psoralea esculenta,Castle,2006
238961,Psoralea esculenta,Castle,2006
238962,Psoralea esculenta,Castle,2006
238963,Psoralea esculenta,Castle,2006
238964,Psoralea esculenta,Castle,2006
238965,Psoralea esculenta,Castle,2006
238966,Psoralea esculenta,Castle,2006
238967,Pinus nigra,Buckley; Brockerhoff; Langer; Ledgard; North; Rees,2005
238970,Primula farinosa,Toräng; Ehrlén; Ågren,2010
238971,Primula farinosa,Toräng; Ehrlén; Ågren,2010
238972,Primula farinosa,Toräng; Ehrlén; Ågren,2010
238973,Primula farinosa,Toräng; Ehrlén; Ågren,2010
238974,Primula farinosa,Toräng; Ehrlén; Ågren,2010
238975,Primula farinosa,Toräng; Ehrlén; Ågren,2010
238988,Prosartes lanuginosa,Jackson; Pearson; Turner,2013
238989,Prosartes lanuginosa,Jackson; Pearson; Turner,2013
238990,Prosartes lanuginosa,Jackson; Pearson; Turner,2013
238991,Prosartes lanuginosa,Jackson; Pearson; Turner,2013
239019,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239020,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239021,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239022,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239023,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239024,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239025,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239026,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239027,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239028,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239029,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239030,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239031,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239032,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239033,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239034,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239035,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239036,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239037,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239038,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239039,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239040,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239041,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239042,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239043,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239044,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239045,Raphanus raphanistrum,Campbell; Teitel; Miriti; Snow,2014
239046,Rutidosis leptorrhynchoides,Young; Brown; Murray; Thrall; Miller,2000
239047,Rutidosis leptorrhynchoides,Young; Brown; Murray; Thrall; Miller,2000
239048,Rutidosis leptorrhynchoides,Young; Brown; Murray; Thrall; Miller,2000
239049,Rutidosis leptorrhynchoides,Young; Brown; Murray; Thrall; Miller,2000
239050,Rutidosis leptorrhynchoides,Young; Brown; Murray; Thrall; Miller,2000
239051,Silene spaldingii,Hill; Garton,2017
239052,Silene spaldingii,Hill; Garton,2017
239053,Silene tatarica,Jäkäläniemi; Tuomi; Siikamaki,2006
239054,Spathoglottis plicata,Falcón; Ackerman; Tremblay,2017
239055,Spathoglottis plicata,Falcón; Ackerman; Tremblay,2017
239056,Spathoglottis plicata,Falcón; Ackerman; Tremblay,2017
239057,Spathoglottis plicata,Falcón; Ackerman; Tremblay,2017
239058,Trillium apetalon,Ohara; Takada; Kawano,2001
239059,Trillium persistens,Plank,2010
239060,Trillium persistens,Plank,2010
239061,Trillium persistens,Plank,2010
239062,Trillium persistens,Plank,2010
239063,Trillium persistens,Plank,2010
239064,Trillium persistens,Plank,2010
239065,Vella pseudocytisus subsp. paui,Dominguez Lozano; Moreno Saiz; Schwartz,2011
239078,Vellozia sinconara,Souza; Schmidt; Conceicao,2017
239079,Vellozia sinconara,Souza; Schmidt; Conceicao,2017
239080,Vellozia sinconara,Souza; Schmidt; Conceicao,2017
239081,Vellozia sinconara,Souza; Schmidt; Conceicao,2017
239082,Vellozia sinconara,Souza; Schmidt; Conceicao,2017
239083,Vellozia sinconara,Souza; Schmidt; Conceicao,2017
239084,Vellozia sinconara,Souza; Schmidt; Conceicao,2017
239085,Vellozia sinconara,Souza; Schmidt; Conceicao,2017
239086,Zamia inermis,Octavio-Aguilar; Rivera-Fernández; Iglesias-Andreu; Vovides; De Cáceres-González,2017
239099,Alternanthera philoxeroides,McCarthy; Erwin; Huckaba; He,2013
239100,Amaranthus retroflexus,Hyvönen; Ramula,2014
239101,Amaranthus retroflexus,Hyvönen; Ramula,2014
239102,Amaranthus retroflexus,Hyvönen; Ramula,2014
239103,Amaranthus retroflexus,Hyvönen; Ramula,2014
239104,Amaranthus retroflexus,Hyvönen; Ramula,2014
239105,Amaranthus retroflexus,Hyvönen; Ramula,2014
239106,Amaranthus retroflexus,Hyvönen; Ramula,2014
239107,Amaranthus retroflexus,Hyvönen; Ramula,2014
239108,Amaranthus retroflexus,Hyvönen; Ramula,2014
239109,Amaranthus retroflexus,Hyvönen; Ramula,2014
239110,Amaranthus retroflexus,Hyvönen; Ramula,2014
239111,Amaranthus retroflexus,Hyvönen; Ramula,2014
239112,Andropogon gerardii,Ott; Hartnett,2015
